customer_id,account_age_days,total_orders,total_returns,return_rate,avg_days_to_return,avg_order_value,high_value_return_ratio,payment_method,preferred_category,complaints_filed,refund_to_wallet_pref,is_risky_return
CUST10309,367,6,3,0.443,3.17,2436.67,0.735,Credit Card,Fashion,1,1,1
CUST10310,403,8,1,0.183,5.51,1903.49,0.441,Debit Card,Electronics,0,0,0
CUST10311,234,9,4,0.4,2.82,2962.01,0.533,COD,Electronics,0,1,1
CUST10312,156,10,1,0.126,5.63,3134.22,0.145,Wallet,Beauty,0,0,0
CUST10313,297,3,0,0.044,7.46,1917.59,0.634,COD,Footwear,1,1,0
CUST10314,337,7,2,0.232,7.88,2234.55,0.198,Credit Card,Beauty,1,0,1
CUST10315,21,10,3,0.266,2.23,1960.4,0.437,Debit Card,Electronics,0,0,1
CUST10316,247,7,4,0.59,2.15,2767.53,0.615,Credit Card,Home & Kitchen,0,0,1
CUST10317,503,6,0,0.036,6.31,3310.33,0.093,Debit Card,Fashion,0,0,0
CUST10318,171,8,3,0.314,9.75,938.94,0.039,COD,Electronics,0,0,1
CUST10319,492,5,3,0.555,0.5,1567.1,0.643,Credit Card,Beauty,1,1,1
CUST10320,58,3,1,0.442,1.79,2132.8,0.748,COD,Mobiles,2,0,1
CUST10321,164,9,2,0.19,5.61,663.14,0.077,Credit Card,Fashion,0,1,0
CUST10322,290,4,1,0.166,8.39,99.47,0.268,COD,Fashion,0,0,0
CUST10323,1090,3,1,0.191,6.22,3151.7,0.06,COD,Home & Kitchen,0,1,0
CUST10324,38,8,1,0.103,11.37,403.23,0.326,COD,Books,0,1,0
CUST10325,155,5,0,0.036,6.73,2193.37,0.654,COD,Mobiles,0,1,0
CUST10326,602,8,2,0.189,0.5,3938.96,0.141,UPI,Mobiles,0,1,0
CUST10327,24,7,1,0.193,4.06,1317.07,0.198,Credit Card,Mobiles,1,0,0
CUST10328,713,9,1,0.113,11.0,4022.17,0.301,COD,Fashion,0,0,0
CUST10329,722,8,1,0.148,11.18,962.49,0.356,Credit Card,Mobiles,0,1,0
CUST10330,489,9,1,0.074,9.25,2680.86,0.282,COD,Mobiles,0,0,0
CUST10331,62,11,6,0.533,2.18,1360.28,0.917,UPI,Beauty,1,1,1
CUST10332,268,5,1,0.252,6.35,560.22,0.368,Wallet,Electronics,0,1,1
CUST10333,283,11,0,0.0,9.78,890.66,0.244,Wallet,Electronics,0,0,0
CUST10334,156,8,0,0.045,8.3,2462.22,0.445,UPI,Fashion,0,0,0
CUST10335,159,7,1,0.112,5.3,2399.1,0.518,UPI,Fashion,0,0,0
CUST10336,54,7,2,0.292,1.91,774.16,0.119,Debit Card,Fashion,0,0,1
CUST10337,834,5,1,0.107,7.01,1777.96,0.428,UPI,Mobiles,0,0,0
CUST10338,689,7,2,0.269,3.87,1968.49,0.341,UPI,Beauty,0,0,1
CUST10339,126,9,3,0.321,7.23,655.07,0.571,Debit Card,Home & Kitchen,1,0,1
CUST10340,157,8,1,0.065,10.5,1746.43,0.306,COD,Footwear,1,1,0
CUST10341,77,4,0,0.0,8.47,1832.24,0.182,Credit Card,Fashion,0,0,0
CUST10342,179,10,1,0.109,8.93,2706.65,0.302,Credit Card,Books,1,0,0
CUST10343,194,7,0,0.066,9.74,1434.48,0.041,COD,Fashion,0,0,0
CUST10344,413,7,1,0.199,4.88,2619.87,0.14,Wallet,Footwear,1,0,0
CUST10345,184,8,0,0.0,9.58,2200.2,0.226,COD,Beauty,0,0,0
CUST10346,8,5,1,0.153,6.99,1897.28,0.208,COD,Fashion,0,0,0
CUST10347,64,10,3,0.257,5.7,2020.17,0.289,COD,Fashion,0,0,1
CUST10348,180,7,0,0.001,11.81,2818.64,0.067,COD,Home & Kitchen,1,1,0
CUST10349,1500,7,1,0.201,7.17,2421.62,0.192,UPI,Home & Kitchen,1,0,0
CUST10350,56,8,1,0.154,6.52,4082.94,0.432,UPI,Beauty,0,0,0
CUST10351,492,6,0,0.057,9.58,3971.51,0.308,Credit Card,Home & Kitchen,2,0,0
CUST10352,154,6,1,0.117,8.72,1535.14,0.197,UPI,Footwear,0,0,0
CUST10353,568,6,0,0.032,14.43,2724.79,0.197,Debit Card,Mobiles,0,1,0
CUST10354,1500,5,0,0.039,12.61,1743.7,0.055,Debit Card,Beauty,0,0,0
CUST10355,162,11,1,0.093,7.55,1100.99,0.37,Credit Card,Fashion,0,1,0
CUST10356,175,6,1,0.139,8.98,716.45,0.277,Credit Card,Fashion,0,1,0
CUST10357,63,6,0,0.018,11.51,1747.43,0.292,UPI,Footwear,0,0,0
CUST10358,96,11,5,0.417,5.97,3252.31,0.117,UPI,Electronics,0,0,1
CUST10359,105,7,1,0.165,13.64,449.09,0.079,COD,Fashion,0,0,0
CUST10360,91,7,2,0.221,8.37,1798.91,0.293,COD,Fashion,0,0,0
CUST10361,164,8,1,0.133,12.4,4720.75,0.223,Credit Card,Fashion,0,0,0
CUST10362,199,9,0,0.044,12.32,1389.69,0.36,Debit Card,Electronics,0,1,0
CUST10363,45,7,1,0.085,14.42,1850.28,0.407,COD,Footwear,1,0,0
CUST10364,18,6,1,0.176,12.49,3856.93,0.16,Credit Card,Mobiles,0,0,0
CUST10365,6,5,0,0.064,4.75,1662.23,0.265,COD,Fashion,0,1,0
CUST10366,1185,3,1,0.277,5.42,2707.01,0.26,Wallet,Footwear,1,0,1
CUST10367,31,9,3,0.335,3.11,2141.52,0.234,Debit Card,Beauty,0,0,1
CUST10368,676,12,3,0.221,5.77,625.77,0.073,Credit Card,Home & Kitchen,0,0,0
CUST10369,329,6,1,0.096,13.82,256.31,0.272,Debit Card,Beauty,0,0,0
CUST10370,362,9,2,0.168,9.6,5309.41,0.133,COD,Electronics,0,0,0
CUST10371,92,3,1,0.438,7.58,1315.77,0.541,COD,Books,0,0,1
CUST10372,376,8,0,0.056,8.87,3842.9,0.039,COD,Beauty,2,0,0
CUST10373,72,8,1,0.145,9.93,2356.09,0.241,COD,Home & Kitchen,0,1,0
CUST10374,124,6,1,0.127,9.37,5063.96,0.212,Debit Card,Footwear,0,1,0
CUST10375,48,9,1,0.088,9.1,1638.67,0.366,Debit Card,Footwear,1,1,0
CUST10376,225,10,2,0.212,1.57,742.56,0.735,COD,Home & Kitchen,0,0,0
CUST10377,814,12,1,0.071,7.94,1100.31,0.166,COD,Beauty,0,1,0
CUST10378,396,1,1,0.539,2.72,2250.01,0.432,Debit Card,Home & Kitchen,1,1,1
CUST10379,353,6,1,0.124,9.24,1957.87,0.104,UPI,Home & Kitchen,0,1,0
CUST10380,186,4,1,0.202,9.12,763.15,0.136,Credit Card,Fashion,0,0,0
CUST10381,306,7,1,0.179,9.22,3470.29,0.422,COD,Home & Kitchen,0,0,0
CUST10382,386,4,0,0.057,9.26,1948.17,0.27,Credit Card,Fashion,0,0,0
CUST10383,236,12,1,0.043,10.54,612.17,0.107,UPI,Electronics,0,1,0
CUST10384,75,12,0,0.0,10.69,654.86,0.425,UPI,Footwear,0,1,0
CUST10385,423,7,1,0.195,6.79,2303.59,0.558,Credit Card,Home & Kitchen,1,0,0
CUST10386,460,4,1,0.192,8.46,1469.21,0.029,UPI,Fashion,0,0,0
CUST10387,898,5,0,0.059,8.97,711.43,0.458,Credit Card,Fashion,0,0,0
CUST10388,338,6,0,0.021,9.27,2837.03,0.363,UPI,Electronics,1,0,0
CUST10389,367,5,1,0.171,2.63,1113.46,0.389,Debit Card,Fashion,0,1,0
CUST10390,93,8,3,0.377,0.5,1973.77,0.613,UPI,Books,1,0,1
CUST10391,40,6,0,0.081,2.17,1591.72,0.244,Wallet,Fashion,0,1,0
CUST10392,249,7,0,0.0,9.65,1241.62,0.395,Credit Card,Electronics,0,1,0
CUST10393,339,6,4,0.702,1.72,506.69,0.258,COD,Electronics,1,0,1
CUST10394,52,9,1,0.058,11.22,4559.17,0.343,COD,Beauty,1,1,0
CUST10395,159,2,0,0.143,6.2,1012.17,0.172,Credit Card,Footwear,0,0,0
CUST10396,407,7,2,0.259,8.97,2643.76,0.081,COD,Mobiles,0,1,1
CUST10397,595,8,1,0.13,9.76,1585.96,0.169,COD,Mobiles,0,0,0
CUST10398,11,9,0,0.043,7.52,1060.87,0.287,COD,Fashion,0,0,0
CUST10399,414,7,1,0.105,10.81,1863.34,0.034,COD,Footwear,0,0,0
CUST10400,105,11,2,0.166,7.66,3012.21,0.362,Debit Card,Fashion,1,0,0
CUST10401,201,9,5,0.544,1.6,2454.65,0.34,Debit Card,Beauty,0,0,1
CUST10402,309,1,0,0.129,8.22,3223.01,0.384,Credit Card,Footwear,0,0,0
CUST10403,88,12,3,0.264,3.46,1203.76,0.137,Credit Card,Beauty,1,1,1
CUST10404,33,4,0,0.008,9.31,389.8,0.242,UPI,Fashion,0,0,0
CUST10405,251,13,2,0.146,11.14,784.15,0.167,Debit Card,Electronics,1,1,0
CUST10406,42,9,0,0.0,7.84,3224.73,0.191,COD,Home & Kitchen,0,0,0
CUST10407,572,6,3,0.583,1.54,923.95,0.574,COD,Electronics,2,1,1
CUST10408,141,8,2,0.298,8.33,2101.83,0.276,UPI,Electronics,1,0,1
CUST10409,14,7,0,0.062,3.96,1208.85,0.353,Credit Card,Books,2,0,0
CUST10410,82,2,0,0.119,10.11,630.36,0.401,Credit Card,Beauty,0,0,0
CUST10411,59,12,1,0.079,5.78,1042.23,0.464,Credit Card,Beauty,0,1,0
CUST10412,617,6,0,0.071,9.48,1582.52,0.472,Credit Card,Mobiles,0,0,0
CUST10413,436,7,0,0.054,8.18,1248.75,0.242,Wallet,Mobiles,1,0,0
CUST10414,677,6,1,0.113,7.49,3040.54,0.626,Credit Card,Electronics,0,0,0
CUST10415,267,12,0,0.021,7.01,1633.2,0.274,COD,Beauty,0,0,0
CUST10416,429,9,1,0.084,9.96,810.88,0.487,COD,Footwear,0,0,0
CUST10417,61,4,0,0.055,9.97,2510.81,0.166,Debit Card,Books,0,0,0
CUST10418,190,2,1,0.352,11.19,1694.73,0.121,Credit Card,Mobiles,0,1,1
CUST10419,87,5,3,0.636,2.44,3632.04,0.801,Credit Card,Home & Kitchen,0,1,1
CUST10420,88,8,0,0.032,8.75,5972.99,0.248,COD,Fashion,1,1,0
CUST10421,384,6,1,0.111,7.12,2012.09,0.204,Debit Card,Electronics,0,0,0
CUST10422,345,7,1,0.087,2.78,1921.12,0.491,COD,Footwear,0,0,0
CUST10423,77,7,2,0.273,5.63,1770.6,0.217,Debit Card,Mobiles,1,0,1
CUST10424,157,10,1,0.051,3.73,627.3,0.332,COD,Home & Kitchen,0,0,0
CUST10425,344,10,2,0.205,6.7,1431.32,0.324,COD,Footwear,0,0,0
CUST10426,92,5,1,0.172,10.17,2667.2,0.363,COD,Electronics,0,1,0
CUST10427,45,11,2,0.16,5.72,1168.94,0.511,Debit Card,Electronics,1,0,0
CUST10428,1500,11,8,0.718,2.33,3194.54,0.481,Debit Card,Home & Kitchen,1,0,1
CUST10429,56,8,1,0.095,8.57,2451.92,0.568,Debit Card,Electronics,1,0,0
CUST10430,552,5,3,0.588,0.53,880.47,0.349,UPI,Books,0,1,1
CUST10431,155,11,3,0.249,11.03,1294.61,0.115,UPI,Footwear,0,1,1
CUST10432,176,7,1,0.151,9.51,2520.67,0.216,Credit Card,Beauty,0,0,0
CUST10433,16,8,0,0.0,10.86,5316.44,0.084,Credit Card,Beauty,1,0,0
CUST10434,438,7,2,0.245,1.4,964.66,0.054,UPI,Footwear,1,1,1
CUST10435,606,8,2,0.207,5.39,1800.73,0.232,UPI,Fashion,0,1,0
CUST10436,698,10,3,0.277,5.06,2132.8,0.05,UPI,Home & Kitchen,0,0,1
CUST10437,197,11,0,0.022,4.2,2825.39,0.312,Debit Card,Mobiles,1,1,0
CUST10438,228,10,0,0.027,11.78,1939.61,0.313,Debit Card,Electronics,1,0,0
CUST10439,182,7,0,0.051,9.89,1658.17,0.252,COD,Home & Kitchen,1,1,0
CUST10440,178,6,4,0.692,2.46,1538.59,0.502,COD,Electronics,0,1,1
CUST10441,35,10,1,0.119,5.63,1796.11,0.151,COD,Beauty,0,1,0
CUST10442,428,7,1,0.113,6.38,473.05,0.392,COD,Electronics,0,0,0
CUST10443,321,6,0,0.031,11.22,2443.42,0.232,Debit Card,Electronics,0,0,0
CUST10444,6,10,1,0.057,6.22,3736.29,0.483,COD,Electronics,0,1,0
CUST10445,35,7,3,0.357,8.85,1232.52,0.232,COD,Electronics,0,0,1
CUST10446,932,7,1,0.089,5.01,997.9,0.235,Credit Card,Mobiles,0,1,0
CUST10447,108,9,2,0.168,10.44,2044.56,0.291,COD,Books,0,1,0
CUST10448,228,7,0,0.065,6.9,1498.28,0.147,COD,Footwear,0,1,0
CUST10449,33,6,1,0.209,10.26,2560.43,0.771,COD,Fashion,0,0,0
CUST10450,667,7,0,0.042,10.64,1240.74,0.396,COD,Footwear,0,0,0
CUST10451,709,2,0,0.118,8.72,709.82,0.133,UPI,Mobiles,0,1,0
CUST10452,249,8,2,0.277,4.89,645.52,0.53,UPI,Footwear,0,0,1
CUST10453,358,6,2,0.312,9.18,3294.53,0.26,COD,Home & Kitchen,0,0,1
CUST10454,273,10,2,0.204,6.56,2474.32,0.357,UPI,Home & Kitchen,0,0,0
CUST10455,53,4,0,0.122,10.94,1903.34,0.312,UPI,Footwear,0,1,0
CUST10456,17,4,1,0.336,8.72,410.54,0.437,UPI,Footwear,0,0,1
CUST10457,20,7,0,0.002,7.09,1988.87,0.137,Credit Card,Mobiles,0,0,0
CUST10458,317,10,1,0.101,4.36,3698.73,0.31,Debit Card,Beauty,0,0,0
CUST10459,175,10,2,0.193,8.86,3484.39,0.159,COD,Electronics,1,1,0
CUST10460,442,7,1,0.127,6.16,1428.38,0.48,COD,Beauty,0,0,0
CUST10461,122,7,2,0.235,6.24,2193.02,0.283,UPI,Mobiles,1,0,1
CUST10462,1392,6,1,0.23,5.04,1113.1,0.5,Credit Card,Beauty,1,1,1
CUST10463,454,3,1,0.192,6.3,1209.21,0.584,Credit Card,Footwear,1,0,0
CUST10464,368,9,1,0.06,1.58,1402.83,0.244,UPI,Home & Kitchen,0,0,0
CUST10465,578,9,1,0.124,4.37,4553.14,0.255,Debit Card,Fashion,0,0,0
CUST10466,104,6,1,0.183,4.16,301.67,0.041,COD,Fashion,0,0,0
CUST10467,332,5,0,0.062,9.53,1759.79,0.195,UPI,Beauty,0,0,0
CUST10468,19,6,1,0.192,10.0,2479.68,0.039,Credit Card,Electronics,0,0,0
CUST10469,620,7,1,0.145,10.27,1899.21,0.184,COD,Footwear,0,1,0
CUST10470,133,11,2,0.186,10.0,3009.92,0.178,Credit Card,Fashion,0,0,0
CUST10471,289,11,1,0.09,17.06,841.6,0.241,UPI,Electronics,1,1,0
CUST10472,95,6,0,0.036,10.47,682.18,0.481,UPI,Mobiles,1,0,0
CUST10473,81,7,2,0.214,5.16,383.73,0.178,COD,Beauty,0,0,0
CUST10474,352,7,1,0.211,3.68,3437.62,0.037,COD,Electronics,0,0,0
CUST10475,434,8,1,0.097,11.23,2473.88,0.285,Debit Card,Mobiles,0,1,0
CUST10476,301,6,1,0.157,10.26,2450.18,0.463,Debit Card,Footwear,1,1,0
CUST10477,201,14,1,0.098,4.67,1515.76,0.423,UPI,Fashion,0,0,0
CUST10478,106,11,1,0.071,8.09,5302.13,0.154,Credit Card,Fashion,0,0,0
CUST10479,150,8,4,0.44,1.42,1061.58,0.675,COD,Fashion,0,0,1
CUST10480,433,13,2,0.131,10.16,1231.0,0.293,UPI,Electronics,0,0,0
CUST10481,62,15,1,0.059,7.36,1031.65,0.156,Credit Card,Fashion,1,0,0
CUST10482,396,11,1,0.057,6.06,1720.2,0.438,Credit Card,Beauty,1,0,0
CUST10483,162,6,3,0.441,5.37,310.88,0.602,Credit Card,Electronics,0,0,1
CUST10484,315,8,1,0.114,7.61,1396.32,0.269,Credit Card,Footwear,2,0,0
CUST10485,40,6,0,0.042,6.87,1890.97,0.097,UPI,Beauty,2,0,0
CUST10486,312,6,0,0.0,8.15,804.23,0.378,COD,Books,1,0,0
CUST10487,87,11,8,0.759,1.95,1772.21,0.396,COD,Fashion,4,1,1
CUST10488,509,13,3,0.256,6.11,1540.95,0.247,UPI,Mobiles,1,0,1
CUST10489,587,3,1,0.197,4.89,2438.0,0.156,COD,Mobiles,0,0,0
CUST10490,25,8,4,0.548,0.66,2316.06,0.719,COD,Books,0,1,1
CUST10491,6,5,0,0.02,7.72,1314.03,0.407,UPI,Electronics,0,0,0
CUST10492,388,12,1,0.06,3.06,5383.11,0.263,COD,Electronics,0,0,0
CUST10493,596,5,0,0.068,6.38,456.39,0.321,Debit Card,Fashion,0,1,0
CUST10494,230,12,1,0.072,8.52,1039.0,0.172,Credit Card,Electronics,0,0,0
CUST10495,429,12,1,0.055,6.71,3520.53,0.054,COD,Home & Kitchen,2,0,0
CUST10496,805,11,1,0.082,14.54,3547.19,0.582,Credit Card,Fashion,0,0,0
CUST10497,572,10,2,0.156,8.55,615.11,0.166,COD,Home & Kitchen,1,1,0
CUST10498,133,11,1,0.052,8.05,948.93,0.133,Wallet,Beauty,0,0,0
CUST10499,318,2,0,0.056,0.76,2255.38,0.228,Debit Card,Home & Kitchen,0,0,0
CUST10500,290,10,2,0.193,3.57,1689.47,0.205,UPI,Footwear,0,0,0
CUST10501,175,9,1,0.061,9.91,349.76,0.388,Debit Card,Electronics,0,0,0
CUST10502,37,4,1,0.22,0.76,1524.64,0.051,COD,Fashion,0,1,0
CUST10503,448,7,1,0.136,11.03,1970.5,0.424,UPI,Books,0,1,0
CUST10504,36,5,1,0.274,1.0,3602.45,0.459,Credit Card,Books,0,1,1
CUST10505,108,4,0,0.088,8.91,414.83,0.314,UPI,Beauty,0,0,0
CUST10506,728,10,1,0.09,8.8,2316.67,0.426,UPI,Fashion,1,0,0
CUST10507,1277,8,1,0.143,5.26,3873.89,0.176,COD,Home & Kitchen,0,1,0
CUST10508,450,7,2,0.252,2.65,884.28,0.297,UPI,Footwear,0,1,1
CUST10509,229,10,2,0.234,7.17,1893.2,0.274,UPI,Home & Kitchen,0,0,1
CUST10510,1500,7,3,0.369,2.42,833.61,0.607,Credit Card,Beauty,2,0,1
CUST10511,316,8,1,0.099,12.36,1581.08,0.284,COD,Mobiles,1,1,0
CUST10512,112,6,3,0.55,1.33,3167.77,0.573,UPI,Beauty,0,0,1
CUST10513,348,7,0,0.039,11.06,1084.33,0.294,COD,Fashion,1,0,0
CUST10514,440,8,1,0.11,7.79,2892.73,0.412,Credit Card,Books,0,0,0
CUST10515,21,5,0,0.02,10.34,2456.77,0.105,UPI,Fashion,0,0,0
CUST10516,171,9,0,0.024,12.3,4338.71,0.29,UPI,Fashion,0,1,0
CUST10517,151,7,0,0.0,12.14,1788.83,0.146,COD,Fashion,1,1,0
CUST10518,644,4,1,0.264,10.37,263.28,0.446,UPI,Home & Kitchen,0,1,1
CUST10519,608,7,1,0.1,5.9,2617.98,0.456,UPI,Beauty,0,0,0
CUST10520,13,9,1,0.157,3.07,1391.29,0.319,COD,Home & Kitchen,0,0,0
CUST10521,404,6,1,0.13,7.63,971.25,0.414,COD,Footwear,0,1,0
CUST10522,415,10,2,0.152,6.28,4687.82,0.249,UPI,Fashion,0,0,0
CUST10523,426,7,1,0.111,14.96,1882.9,0.312,UPI,Beauty,2,0,0
CUST10524,114,6,1,0.23,6.35,2029.62,0.085,COD,Fashion,1,0,1
CUST10525,13,5,1,0.167,3.3,2191.27,0.11,UPI,Fashion,0,1,0
CUST10526,288,10,2,0.158,13.22,1980.63,0.231,COD,Footwear,1,1,0
CUST10527,525,6,1,0.177,7.65,1492.69,0.085,COD,Fashion,2,0,0
CUST10528,52,6,1,0.117,8.09,951.13,0.243,UPI,Electronics,0,0,0
CUST10529,582,8,1,0.129,8.3,263.14,0.379,COD,Books,0,0,0
CUST10530,226,8,7,0.889,4.6,764.59,0.339,Debit Card,Home & Kitchen,0,0,1
CUST10531,129,9,2,0.193,7.41,2074.45,0.388,Wallet,Books,0,1,0
CUST10532,212,8,1,0.091,11.69,1485.29,0.346,Debit Card,Fashion,0,0,0
CUST10533,104,6,1,0.118,5.72,922.71,0.054,Wallet,Mobiles,0,1,0
CUST10534,6,3,0,0.161,7.44,590.11,0.424,UPI,Fashion,0,0,0
CUST10535,395,7,1,0.13,6.59,1774.6,0.37,Credit Card,Fashion,1,1,0
CUST10536,142,5,2,0.327,7.92,3200.94,0.318,Wallet,Beauty,0,0,1
CUST10537,17,6,1,0.098,10.28,5285.92,0.381,Wallet,Footwear,0,0,0
CUST10538,63,10,3,0.289,4.36,878.95,0.098,UPI,Beauty,0,1,1
CUST10539,64,12,2,0.154,5.22,1299.58,0.427,COD,Footwear,0,0,0
CUST10540,151,8,1,0.108,9.16,2533.85,0.169,COD,Home & Kitchen,0,0,0
CUST10541,336,6,1,0.23,4.01,513.0,0.375,UPI,Footwear,0,0,1
CUST10542,5,4,2,0.568,0.84,3313.6,0.802,Debit Card,Beauty,1,0,1
CUST10543,557,7,0,0.052,9.05,569.25,0.139,Debit Card,Footwear,1,0,0
CUST10544,66,6,1,0.221,5.97,834.84,0.345,Debit Card,Footwear,0,0,0
CUST10545,1208,8,0,0.055,10.46,1976.22,0.329,COD,Beauty,0,1,0
CUST10546,179,5,1,0.109,6.76,3529.14,0.11,COD,Beauty,0,0,0
CUST10547,237,11,1,0.09,5.98,1835.33,0.089,COD,Home & Kitchen,1,0,0
CUST10548,238,9,1,0.088,11.9,715.23,0.505,COD,Electronics,1,0,0
CUST10549,218,9,2,0.232,1.45,4996.01,0.359,COD,Mobiles,0,0,1
CUST10550,391,6,1,0.13,4.46,2076.47,0.263,Debit Card,Home & Kitchen,0,1,0
CUST10551,1056,7,2,0.269,7.16,698.38,0.279,COD,Fashion,0,0,1
CUST10552,19,5,1,0.121,9.96,2246.51,0.215,Wallet,Mobiles,1,0,0
CUST10553,548,9,1,0.122,10.39,1607.9,0.301,UPI,Mobiles,1,1,0
CUST10554,152,9,1,0.145,6.86,3076.83,0.569,Debit Card,Fashion,0,0,0
CUST10555,13,5,0,0.098,6.31,1528.21,0.512,UPI,Fashion,0,0,0
CUST10556,378,7,1,0.15,9.74,3109.32,0.304,Credit Card,Mobiles,0,0,0
CUST10557,163,8,2,0.301,0.5,1329.89,0.241,Credit Card,Mobiles,0,1,1
CUST10558,79,10,1,0.102,8.09,1969.11,0.288,Credit Card,Electronics,0,0,0
CUST10559,923,7,1,0.081,9.21,2599.87,0.194,UPI,Home & Kitchen,0,0,0
CUST10560,88,6,0,0.006,13.52,802.11,0.754,COD,Home & Kitchen,1,0,0
CUST10561,10,7,1,0.073,8.63,2259.67,0.158,Debit Card,Home & Kitchen,0,0,0
CUST10562,249,8,3,0.348,6.97,1823.02,0.118,COD,Beauty,0,0,1
CUST10563,632,6,0,0.083,10.32,2944.35,0.219,COD,Beauty,1,1,0
CUST10564,207,4,3,0.733,1.03,998.58,0.561,Credit Card,Fashion,1,1,1
CUST10565,482,5,1,0.166,8.59,1649.28,0.179,COD,Electronics,2,0,0
CUST10566,725,7,1,0.106,6.41,2683.8,0.19,Debit Card,Electronics,1,0,0
CUST10567,9,8,2,0.265,7.66,2068.81,0.189,Wallet,Fashion,0,0,1
CUST10568,96,7,2,0.246,6.21,2352.6,0.493,COD,Fashion,0,1,1
CUST10569,7,7,1,0.158,4.16,1663.75,0.217,Debit Card,Books,0,0,0
CUST10570,993,8,1,0.161,10.33,156.74,0.425,COD,Mobiles,0,1,0
CUST10571,227,10,3,0.303,2.56,1464.3,0.283,Credit Card,Home & Kitchen,0,0,1
CUST10572,92,7,3,0.374,4.4,2381.38,0.618,UPI,Home & Kitchen,2,1,1
CUST10573,83,11,1,0.089,5.63,380.62,0.429,Debit Card,Footwear,0,1,0
CUST10574,54,5,0,0.09,11.82,1825.01,0.181,Credit Card,Fashion,0,1,0
CUST10575,15,14,1,0.036,6.05,1602.72,0.313,Credit Card,Mobiles,0,1,0
CUST10576,211,8,1,0.161,6.97,1733.99,0.205,COD,Mobiles,0,1,0
CUST10577,53,7,0,0.071,6.36,1772.11,0.347,Credit Card,Fashion,0,0,0
CUST10578,300,4,3,0.696,4.07,772.59,0.703,Credit Card,Books,3,1,1
CUST10579,641,8,1,0.143,6.59,2661.44,0.051,COD,Fashion,0,1,0
CUST10580,153,15,2,0.113,2.93,2252.01,0.218,Wallet,Fashion,0,0,0
CUST10581,316,7,0,0.019,1.57,775.45,0.363,UPI,Home & Kitchen,0,0,0
CUST10582,308,7,3,0.364,8.56,2115.04,0.197,COD,Mobiles,0,0,1
CUST10583,451,7,0,0.066,7.15,1356.88,0.343,Debit Card,Electronics,0,0,0
CUST10584,508,5,0,0.078,9.83,2251.61,0.243,UPI,Fashion,0,1,0
CUST10585,102,5,1,0.123,0.7,7298.38,0.454,UPI,Mobiles,2,0,0
CUST10586,62,8,4,0.462,3.76,1641.53,0.474,COD,Electronics,2,1,1
CUST10587,75,7,0,0.052,7.41,4036.24,0.159,Credit Card,Beauty,0,1,0
CUST10588,456,4,1,0.302,7.78,2511.68,0.539,COD,Fashion,0,0,1
CUST10589,52,6,1,0.168,6.96,1796.55,0.253,COD,Fashion,0,0,0
CUST10590,41,9,6,0.69,1.9,714.36,0.503,Credit Card,Fashion,2,1,1
CUST10591,560,18,2,0.087,11.03,954.18,0.163,COD,Fashion,1,0,0
CUST10592,215,5,1,0.135,7.56,1769.07,0.4,UPI,Beauty,0,0,0
CUST10593,301,11,2,0.147,6.34,5240.58,0.25,COD,Electronics,1,0,0
CUST10594,945,7,1,0.201,4.16,2827.11,0.387,UPI,Books,0,1,0
CUST10595,153,7,1,0.072,6.85,1084.51,0.164,Credit Card,Electronics,0,1,0
CUST10596,702,5,4,0.778,2.92,1954.39,0.602,Credit Card,Home & Kitchen,2,1,1
CUST10597,633,9,0,0.053,10.28,560.25,0.266,COD,Electronics,0,0,0
CUST10598,279,9,1,0.086,5.87,1017.51,0.117,UPI,Electronics,0,1,0
CUST10599,233,8,1,0.151,7.77,2180.21,0.143,UPI,Books,0,1,0
CUST10600,55,9,4,0.447,8.96,3307.89,0.181,Credit Card,Mobiles,0,0,1
CUST10601,663,8,1,0.123,6.99,1092.07,0.038,Debit Card,Footwear,0,1,0
CUST10602,291,14,1,0.089,9.35,723.27,0.479,UPI,Fashion,1,0,0
CUST10603,66,6,1,0.182,3.47,3371.9,0.303,COD,Electronics,0,0,0
CUST10604,1500,7,1,0.108,7.23,1595.28,0.566,UPI,Fashion,0,0,0
CUST10605,35,11,1,0.12,8.12,3715.56,0.508,COD,Books,0,0,0
CUST10606,229,9,0,0.0,8.37,2553.15,0.173,UPI,Fashion,0,0,0
CUST10607,592,14,2,0.149,4.52,4269.91,0.167,UPI,Beauty,1,0,0
CUST10608,213,5,0,0.042,5.69,832.31,0.389,UPI,Home & Kitchen,0,1,0
CUST10609,172,8,2,0.268,7.57,420.77,0.588,UPI,Home & Kitchen,0,0,1
CUST10610,559,6,1,0.111,8.36,799.98,0.097,Debit Card,Fashion,1,0,0
CUST10611,517,10,1,0.083,6.73,754.28,0.182,Credit Card,Home & Kitchen,0,0,0
CUST10612,94,13,0,0.035,8.79,2735.58,0.133,COD,Fashion,1,1,0
CUST10613,142,7,0,0.0,7.68,709.99,0.18,UPI,Beauty,0,0,0
CUST10614,444,10,1,0.114,9.22,1152.05,0.482,COD,Books,0,1,0
CUST10615,185,11,2,0.22,1.82,2254.59,0.588,Credit Card,Fashion,0,0,0
CUST10616,1252,9,1,0.154,8.58,603.11,0.641,UPI,Beauty,1,0,0
CUST10617,614,5,1,0.206,3.18,1656.08,0.535,COD,Electronics,0,0,0
CUST10618,33,4,0,0.108,5.01,1121.61,0.158,Credit Card,Fashion,0,0,0
